date,browser,visits
2019-12-19,Playstation 4,1280
2019-12-19,BlackBerry,1030
2019-12-19,BestBuy,963
2019-12-19,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,865
2019-12-19,Maxthon,762
2019-12-19,Carousel,723
2019-12-19,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,680
2019-12-19,IRS - TRG19-01Loeim,573
2019-12-19,United States Postal Service - TRG19-01Loeim,573
2019-12-19,Iron,545
2019-12-19,[FBAN,488
2019-12-19,MagentaNews,451
2019-12-19,Sephora 19.8,431
2019-12-19,pa11y,402
2019-12-19,Instagram 122.1.0.16.239,365
2019-12-19,Papers,311
2019-12-19,ulta-app-ios,285
2019-12-19,Netscape,202
2019-12-19,Instagram 121.1.0.22.122,195
2019-12-19,Instagram 120.0.0.18.116,184
2019-12-19,Papers2 Thumbnail Helper,147
2019-12-19,Bluebeam Revu Browser - cef version: 57.0.0.0,144
2019-12-19,ZhihuHybrid DefaultBrowser osee2unifiedRelease,135
2019-12-19,Nintendo Browser,134
2019-12-19,PC,125
2019-12-19,"""Mozilla",116
2019-12-19,candroid,105
2019-12-19,MRCHROME,94
2019-12-19,Google-Test2,91
2019-12-19,DoximityWebView,82
2019-12-19,ulta-app-android,77
2019-12-19,Seznam,71
2019-12-19,Playstation 3,70
2019-12-19,fuelbot,65
2019-12-19,com.airfind.deltabrowser,55
2019-12-19,Playstation Vita Browser,52
2019-12-19,liip,52
2019-12-19,IE with Chrome Frame,45
2019-12-19,Mobile IOS 9.0.1.1; Mozilla,41
2019-12-19,Nokia Browser,39
2019-12-19,LeapPad3Explorer,38
2019-12-19,LeapPadUltimate,38
2019-12-19,Emb,37
2019-12-19,Uzbl,37
2019-12-19,Windows NT 6.1,37
2019-12-19,DDG-Android-3.1.0,34
2019-12-19,(not set),33
2019-12-19,Default,31
2019-12-19,LeapPadPlatinum,30
2019-12-19,iPhone,30
2019-12-19,Lunascape,29
2019-12-19,+Simple Browser,28
2019-12-19,osee2unifiedRelease,28
2019-12-19,UCWEB,27
2019-12-19,NetFront,26
2019-12-19,Sephora 19.7.1,23
2019-12-19,Android ExpediaBookings,19
2019-12-19,com.seekingalpha.webwrapper,18
2019-12-19,Airbnb,15
2019-12-19,Android Runtime,14
2019-12-19,com.doximity.doximitydroid,14
2019-12-19,Sephora 19.7,12
2019-12-19,AdobeAIR,11
2019-12-20,Chrome,19472562
2019-12-20,Safari,14155393
2019-12-20,Internet Explorer,2631874
2019-12-20,Edge,1684699
2019-12-20,Firefox,1617249
2019-12-20,Samsung Internet,1165625
2019-12-20,Safari (in-app),399152
2019-12-20,Android Webview,316224
2019-12-20,Opera,109535
2019-12-20,Amazon Silk,91626
2019-12-20,Mercari_d,41915
2019-12-20,UC Browser,33520
2019-12-20,Opera Mini,18846
2019-12-20,Mozilla Compatible Agent,11528
2019-12-20,YaBrowser,10353
2019-12-20,Android Browser,6258
2019-12-20,Coc Coc,4323
2019-12-20,Amazon.com,2504
2019-12-20,snapchat.com,2440
2019-12-20,ThousandEyes,2009
2019-12-20,Mozilla,1903
2019-12-20,Puffin,1851
2019-12-20,SeaMonkey,1532
2019-12-20,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1266
2019-12-20,Playstation 4,1228
2019-12-20,BestBuy,929
2019-12-20,BlackBerry,888
2019-12-20,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,844
2019-12-20,Carousel,759
2019-12-20,[FBAN,646
2019-12-20,Maxthon,628
2019-12-20,IRS - TRG19-01Loeim,576
2019-12-20,United States Postal Service - TRG19-01Loeim,576
2019-12-20,Iron,497
2019-12-20,MagentaNews,471
2019-12-20,Sephora 19.8,471
2019-12-20,Instagram 122.1.0.16.239,421
2019-12-20,(not set),289
2019-12-20,Netscape,264
2019-12-20,"""Mozilla",234
2019-12-20,pa11y,232
2019-12-20,ulta-app-ios,214
2019-12-20,Instagram 120.0.0.18.116,187
2019-12-20,Papers,160
2019-12-20,Instagram 121.1.0.22.122,139
2019-12-20,fuelbot,127
2019-12-20,PC,120
2019-12-20,Hexometer,118
2019-12-20,ZhihuHybrid DefaultBrowser osee2unifiedRelease,114
2019-12-20,Nintendo Browser,113
2019-12-20,Bluebeam Revu Browser - cef version: 57.0.0.0,104
2019-12-20,Playstation 3,98
2019-12-20,Google-Test2,93
2019-12-20,NinjBot,91
2019-12-20,com.seekingalpha.webwrapper,87
2019-12-20,MRCHROME,79
2019-12-20,ulta-app-android,79
2019-12-20,Seznam,72
2019-12-20,DoximityWebView,65
2019-12-20,candroid,64
2019-12-20,LeapPadUltimate,45
2019-12-20,Playstation Vita Browser,44
2019-12-20,Mobile IOS 9.0.1.1; Mozilla,41
2019-12-20,com.airfind.deltabrowser,40
2019-12-20,Uzbl,39
2019-12-20,iPhone,38
2019-12-20,Emb,36
2019-12-20,IE with Chrome Frame,32
2019-12-20,Sephora 19.7,28
2019-12-20,Nokia Browser,27
2019-12-20,LeapPad3Explorer,25
2019-12-20,Airbnb,24
2019-12-20,DDG-Android-3.1.0,23
2019-12-20,LeapPadPlatinum,23
2019-12-20,osee2unifiedRelease,23
2019-12-20,+Simple Browser,22
2019-12-20,NetFront,19
2019-12-20,Sephora 19.7.1,16
2019-12-20,YE,16
2019-12-20,--ignore-ssl-errors=true,14
2019-12-20,UCWEB,13
2019-12-20,Windows NT 6.1,13
2019-12-20,Box Sync,12
2019-12-20,Lunascape,12
2019-12-20,LiveSlides,11
2019-12-21,Chrome,12605259
2019-12-21,Safari,12120479
2019-12-21,Samsung Internet,1007304
2019-12-21,Edge,980845
2019-12-21,Firefox,960887
2019-12-21,Internet Explorer,653546
2019-12-21,Safari (in-app),357309
2019-12-21,Android Webview,272502
2019-12-21,Opera,87080
2019-12-21,Amazon Silk,86922
2019-12-21,Mercari_d,35944
2019-12-21,UC Browser,31208
2019-12-21,Opera Mini,16820
2019-12-21,Mozilla Compatible Agent,9595
2019-12-21,YaBrowser,8358
2019-12-21,Android Browser,5272
2019-12-21,Coc Coc,3499
2019-12-21,Amazon.com,2722
2019-12-21,ThousandEyes,2006
2019-12-21,Puffin,1634
2019-12-21,Mozilla,1427
2019-12-21,Playstation 4,1323
2019-12-21,SeaMonkey,1298
2019-12-21,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1179
2019-12-21,BestBuy,937
2019-12-21,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,888
2019-12-21,BlackBerry,852
2019-12-21,Carousel,760
2019-12-21,United States Postal Service - TRG19-01Loeim,576
2019-12-21,IRS - TRG19-01Loeim,575
2019-12-21,MagentaNews,519
2019-12-21,Maxthon,501
2019-12-21,Sephora 19.8,437
2019-12-21,[FBAN,376
2019-12-21,Autn-WKOOP,331
2019-12-21,Instagram 122.1.0.16.239,270
2019-12-21,Netscape,237
2019-12-21,Papers,228
2019-12-21,snapchat.com,222
2019-12-21,ulta-app-ios,202
2019-12-21,DoximityWebView,193
2019-12-21,Iron,171
2019-12-21,Hexometer,124
2019-12-21,PC,124
2019-12-21,Nintendo Browser,119
2019-12-21,ZhihuHybrid DefaultBrowser osee2unifiedRelease,113
2019-12-21,Google-Test2,94
2019-12-21,Playstation 3,90
2019-12-21,Seznam,87
2019-12-21,Instagram 121.1.0.22.122,81
2019-12-21,LeapPadUltimate,76
2019-12-21,MRCHROME,76
2019-12-21,"""Mozilla",55
2019-12-21,LeapPad3Explorer,53
2019-12-21,ulta-app-android,53
2019-12-21,com.airfind.deltabrowser,52
2019-12-21,fuelbot,52
2019-12-21,Playstation Vita Browser,51
2019-12-21,candroid,38
2019-12-21,Uzbl,36
2019-12-21,Windows NT 6.1,35
2019-12-21,(not set),34
2019-12-21,Airbnb,32
2019-12-21,Instagram 120.0.0.18.116,32
2019-12-21,iPhone,32
2019-12-21,DDG-Android-3.1.0,30
2019-12-21,IE with Chrome Frame,29
2019-12-21,Nokia Browser,26
2019-12-21,pa11y,25
2019-12-21,Emb,23
2019-12-21,LeapPadPlatinum,23
2019-12-21,Mobile IOS 9.0.1.1; Mozilla,23
2019-12-21,UCWEB,21
2019-12-21,osee2unifiedRelease,20
2019-12-21,+Simple Browser,18
2019-12-21,Nintendo 3DS Browser,18
2019-12-21,com.doximity.doximitydroid,17
2019-12-21,Instagram 123.0.0.24.115,16
2019-12-21,Lunascape,15
2019-12-21,NetFront,15
2019-12-21,Sephora 19.7,15
2019-12-21,Sephora 19.7.1,14
2019-12-21,com.seekingalpha.webwrapper,12
2019-12-21,Android ExpediaBookings,11
2019-12-21,Android Runtime,11
2019-12-22,Chrome,11224079
2019-12-22,Safari,9889621
2019-12-22,Edge,882851
2019-12-22,Firefox,855300
2019-12-22,Samsung Internet,796867
2019-12-22,Internet Explorer,618946
2019-12-22,Safari (in-app),304074
2019-12-22,Android Webview,242925
2019-12-22,Opera,85184
2019-12-22,Amazon Silk,73635
2019-12-22,UC Browser,31579
2019-12-22,Mercari_d,22688
2019-12-22,Opera Mini,18304
2019-12-22,YaBrowser,10255
2019-12-22,Mozilla Compatible Agent,8618
2019-12-22,Android Browser,4399
2019-12-22,Coc Coc,4034
2019-12-22,Amazon.com,3302
2019-12-22,ThousandEyes,2014
2019-12-22,Puffin,1504
2019-12-22,Mozilla,1423
2019-12-22,Papers,1224
2019-12-22,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1219
2019-12-22,Playstation 4,1176
2019-12-22,SeaMonkey,1077
2019-12-22,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,896
2019-12-22,BlackBerry,741
2019-12-22,Carousel,729
2019-12-22,BestBuy,624
2019-12-22,Maxthon,597
2019-12-22,IRS - TRG19-01Loeim,577
2019-12-22,United States Postal Service - TRG19-01Loeim,575
2019-12-22,MagentaNews,531
2019-12-22,[FBAN,353
2019-12-22,Netscape,325
2019-12-22,Sephora 19.8,290
2019-12-22,DoximityWebView,257
2019-12-22,snapchat.com,218
2019-12-22,Instagram 122.1.0.16.239,154
2019-12-22,PC,143
2019-12-22,Iron,140
2019-12-22,Nintendo Browser,125
2019-12-22,ZhihuHybrid DefaultBrowser osee2unifiedRelease,120
2019-12-22,fuelbot,112
2019-12-22,ulta-app-ios,92
2019-12-22,MRCHROME,81
2019-12-22,LeapPadUltimate,78
2019-12-22,Instagram 121.1.0.22.122,76
2019-12-22,Playstation 3,72
2019-12-22,Google-Test2,68
2019-12-22,Seznam,63
2019-12-22,Instagram 123.0.0.24.115,46
2019-12-22,iPhone,45
2019-12-22,"""Mozilla",43
2019-12-22,Autn-WKOOP,42
2019-12-22,Playstation Vita Browser,42
2019-12-22,Uzbl,37
2019-12-22,Airbnb,36
2019-12-22,Emb,33
2019-12-22,LeapPad3Explorer,33
2019-12-22,LeapPadPlatinum,32
2019-12-22,candroid,32
2019-12-22,com.doximity.doximitydroid,31
2019-12-22,ulta-app-android,31
2019-12-22,IE with Chrome Frame,30
2019-12-22,Mobile IOS 9.0.1.1; Mozilla,30
2019-12-22,(not set),29
2019-12-22,Nokia Browser,26
2019-12-22,com.airfind.deltabrowser,24
2019-12-22,pa11y,24
2019-12-22,osee2unifiedRelease,23
2019-12-22,+Simple Browser,20
2019-12-22,DDG-Android-3.1.0,19
2019-12-22,NetFront,19
2019-12-22,Android Runtime,14
2019-12-22,Lunascape,14
2019-12-22,Sephora 19.7.1,14
2019-12-22,UCWEB,14
2019-12-22,Android ExpediaBookings,13
2019-12-22,BestBuyOwn-iOS,12
2019-12-22,C:,11
2019-12-22,Nintendo 3DS Browser,11
2019-12-23,Chrome,18369704
2019-12-23,Safari,13393295
2019-12-23,Internet Explorer,2534669
2019-12-23,Edge,1553768
2019-12-23,Firefox,1458885
2019-12-23,Samsung Internet,1126764
2019-12-23,Safari (in-app),373217
2019-12-23,Android Webview,274488
2019-12-23,Opera,106095
2019-12-23,Amazon Silk,87215
2019-12-23,Mercari_d,37581
2019-12-23,UC Browser,34592
2019-12-23,Opera Mini,17988
2019-12-23,YaBrowser,11783
2019-12-23,Mozilla Compatible Agent,10348
2019-12-23,Android Browser,5662
2019-12-23,Coc Coc,4893
2019-12-23,Amazon.com,4864
2019-12-23,ThousandEyes,2013
2019-12-23,Puffin,1791
2019-12-23,Mozilla,1714
2019-12-23,SeaMonkey,1493
2019-12-23,Playstation 4,1241
2019-12-23,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,993
2019-12-23,BestBuy,935
2019-12-23,BlackBerry,891
2019-12-23,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,784
2019-12-23,Maxthon,739
2019-12-23,Carousel,686
2019-12-23,IRS - TRG19-01Loeim,576
2019-12-23,United States Postal Service - TRG19-01Loeim,576
2019-12-23,MagentaNews,539
2019-12-23,Sephora 19.8,431
2019-12-23,[FBAN,406
2019-12-23,Iron,374
2019-12-23,ulta-app-ios,249
2019-12-23,Netscape,245
2019-12-23,snapchat.com,217
2019-12-23,Hexometer,213
2019-12-23,Instagram 123.0.0.24.115,164
2019-12-23,Instagram 122.1.0.16.239,147
2019-12-23,Instagram 121.1.0.22.122,144
2019-12-23,PC,137
2019-12-23,Instagram 119.0.0.25.146,135
2019-12-23,ZhihuHybrid DefaultBrowser osee2unifiedRelease,130
2019-12-23,DoximityWebView,127
2019-12-23,Bluebeam Revu Browser - cef version: 57.0.0.0,110
2019-12-23,Nintendo Browser,109
2019-12-23,MRCHROME,96
2019-12-23,Playstation 3,84
2019-12-23,LeapPadUltimate,82
2019-12-23,ulta-app-android,65
2019-12-23,Seznam,64
2019-12-23,Playstation Vita Browser,47
2019-12-23,Mobile IOS 9.0.1.1; Mozilla,40
2019-12-23,com.seekingalpha.webwrapper,40
2019-12-23,Uzbl,39
2019-12-23,Emb,37
2019-12-23,Papers,36
2019-12-23,Google-Test2,34
2019-12-23,LeapPad3Explorer,33
2019-12-23,IE with Chrome Frame,32
2019-12-23,com.airfind.deltabrowser,32
2019-12-23,(not set),31
2019-12-23,"""Mozilla",29
2019-12-23,LeapPadPlatinum,29
2019-12-23,Nokia Browser,27
2019-12-23,candroid,27
2019-12-23,pa11y,24
2019-12-23,osee2unifiedRelease,23
2019-12-23,UCWEB,21
2019-12-23,eQAfy_Website_Checker_Bot_https:,20
2019-12-23,Airbnb,19
2019-12-23,iPhone,19
2019-12-23,Netsparker Agent,17
2019-12-23,Android Runtime,15
2019-12-23,DDG-Android-3.1.0,15
2019-12-23,NetFront,15
2019-12-23,Sephora 19.7,15
2019-12-23,com.doximity.doximitydroid,15
2019-12-23,Nintendo 3DS Browser,13
2019-12-23,LINER,12
2019-12-23,+Simple Browser,11
2019-12-23,Windows NT 6.1,11
2019-12-24,Chrome,12301318
2019-12-24,Safari,9941509
2019-12-24,Internet Explorer,1098527
2019-12-24,Edge,951335
2019-12-24,Firefox,950941
2019-12-24,Samsung Internet,852250
2019-12-24,Safari (in-app),319294
2019-12-24,Android Webview,238723
2019-12-24,Opera,84774
2019-12-24,Amazon Silk,71132
2019-12-24,UC Browser,32124
2019-12-24,Mercari_d,23094
2019-12-24,Opera Mini,16549
2019-12-24,YaBrowser,11151
2019-12-24,Mozilla Compatible Agent,8356
2019-12-24,Android Browser,4582
2019-12-24,Coc Coc,4159
2019-12-24,Amazon.com,2885
2019-12-24,ThousandEyes,2012
2019-12-24,Mozilla,1473
2019-12-24,Puffin,1463
2019-12-24,SeaMonkey,1189
2019-12-24,Playstation 4,1169
2019-12-24,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,912
2019-12-24,BlackBerry,850
2019-12-24,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,778
2019-12-24,Carousel,705
2019-12-24,BestBuy,650
2019-12-24,Maxthon,642
2019-12-24,IRS - TRG19-01Loeim,576
2019-12-24,United States Postal Service - TRG19-01Loeim,575
2019-12-24,MagentaNews,509
2019-12-24,[FBAN,311
2019-12-24,Netscape,300
2019-12-24,Sephora 19.8,293
2019-12-24,snapchat.com,223
2019-12-24,ulta-app-ios,203
2019-12-24,Iron,183
2019-12-24,Hexometer,177
2019-12-24,ZhihuHybrid DefaultBrowser osee2unifiedRelease,130
2019-12-24,Instagram 123.0.0.24.115,116
2019-12-24,PC,108
2019-12-24,Google-Test2,105
2019-12-24,DoximityWebView,101
2019-12-24,Instagram 119.0.0.25.146,91
2019-12-24,Nintendo Browser,85
2019-12-24,LeapPadUltimate,80
2019-12-24,Playstation 3,69
2019-12-24,MRCHROME,67
2019-12-24,ulta-app-android,59
2019-12-24,IE with Chrome Frame,53
2019-12-24,Seznam,48
2019-12-24,Playstation Vita Browser,46
2019-12-24,Papers,44
2019-12-24,Instagram 121.1.0.22.122,42
2019-12-24,Instagram 122.1.0.16.239,42
2019-12-24,Uzbl,38
2019-12-24,iPhone,36
2019-12-24,Bluebeam Revu Browser - cef version: 57.0.0.0,35
2019-12-24,Emb,35
2019-12-24,com.airfind.deltabrowser,35
2019-12-24,Mobile IOS 9.0.1.1; Mozilla,31
2019-12-24,LeapPadPlatinum,29
2019-12-24,Nokia Browser,28
2019-12-24,eQAfy_Website_Checker_Bot_https:,26
2019-12-24,LeapPad3Explorer,24
2019-12-24,pa11y,24
2019-12-24,Airbnb,21
2019-12-24,+Simple Browser,20
2019-12-24,Lunascape,20
2019-12-24,com.seekingalpha.webwrapper,20
2019-12-24,osee2unifiedRelease,20
2019-12-24,Android Runtime,18
2019-12-24,DDG-Android-3.1.0,17
2019-12-24,NetFront,16
2019-12-24,candroid,16
2019-12-24,(not set),15
2019-12-24,com.doximity.doximitydroid,14
2019-12-24,"""Mozilla",11
2019-12-25,Chrome,9130088
2019-12-25,Safari,7130285
2019-12-25,Firefox,653203
2019-12-25,Edge,632908
2019-12-25,Samsung Internet,606714
2019-12-25,Internet Explorer,457107
2019-12-25,Safari (in-app),225708
2019-12-25,Android Webview,200264
2019-12-25,Opera,73340
2019-12-25,Amazon Silk,57223
2019-12-25,UC Browser,31905
2019-12-25,Opera Mini,16124
2019-12-25,Mercari_d,11555
2019-12-25,YaBrowser,9808
2019-12-25,Mozilla Compatible Agent,7694
2019-12-25,Android Browser,5327
2019-12-25,Coc Coc,4460
2019-12-25,ThousandEyes,2012
2019-12-25,Puffin,1331
2019-12-25,Mozilla,1100
2019-12-25,Playstation 4,1009
2019-12-25,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1004
2019-12-25,SeaMonkey,911
2019-12-25,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,817
2019-12-25,BlackBerry,745
2019-12-25,Carousel,701
2019-12-25,IRS - TRG19-01Loeim,576
2019-12-25,United States Postal Service - TRG19-01Loeim,576
2019-12-25,Maxthon,574
2019-12-25,MagentaNews,510
2019-12-25,Amazon.com,447
2019-12-25,[FBAN,295
2019-12-25,snapchat.com,278
2019-12-25,Netscape,263
2019-12-25,Hexometer,184
2019-12-25,BestBuy,180
2019-12-25,Iron,128
2019-12-25,PC,120
2019-12-25,ZhihuHybrid DefaultBrowser osee2unifiedRelease,110
2019-12-25,Playstation 3,109
2019-12-25,LeapPadUltimate,105
2019-12-25,Sephora 19.8,93
2019-12-25,DoximityWebView,92
2019-12-25,Google-Test2,88
2019-12-25,Papers,88
2019-12-25,Nintendo Browser,83
2019-12-25,MRCHROME,82
2019-12-25,Seznam,72
2019-12-25,IE with Chrome Frame,65
2019-12-25,Playstation Vita Browser,49
2019-12-25,Instagram 123.0.0.24.115,48
2019-12-25,ulta-app-ios,47
2019-12-25,iPhone,42
2019-12-25,ulta-app-android,41
2019-12-25,Instagram 119.0.0.25.146,39
2019-12-25,Uzbl,37
2019-12-25,Netsparker Agent,30
2019-12-25,(not set),24
2019-12-25,Mobile IOS 9.0.1.1; Mozilla,24
2019-12-25,pa11y,24
2019-12-25,Airbnb,23
2019-12-25,Emb,23
2019-12-25,LeapPad3Explorer,23
2019-12-25,Nokia Browser,23
2019-12-25,osee2unifiedRelease,23
2019-12-25,com.airfind.browser,20
2019-12-25,Lunascape,19
2019-12-25,+Simple Browser,18
2019-12-25,DDG-Android-3.1.0,18
2019-12-25,com.airfind.deltabrowser,18
2019-12-25,LeapPadPlatinum,16
2019-12-25,NetFront,16
2019-12-25,Android ExpediaBookings,14
2019-12-25,candroid,13
2019-12-25,Android Runtime,12
2019-12-25,UCWEB,12
2019-12-25,com.doximity.doximitydroid,11
2019-12-25,com.seekingalpha.webwrapper,11
2019-12-26,Chrome,16006300
2019-12-26,Safari,11110409
2019-12-26,Internet Explorer,2054286
2019-12-26,Edge,1391831
2019-12-26,Firefox,1229563
2019-12-26,Samsung Internet,946557
2019-12-26,Safari (in-app),339777
2019-12-26,Android Webview,293075
2019-12-26,Opera,96475
2019-12-26,Amazon Silk,85627
2019-12-26,UC Browser,33601
2019-12-26,Mercari_d,25548
2019-12-26,Opera Mini,17914
2019-12-26,YaBrowser,9724
2019-12-26,Mozilla Compatible Agent,9649
2019-12-26,Android Browser,5141
2019-12-26,Coc Coc,4735
2019-12-26,ThousandEyes,2012
2019-12-26,Mozilla,1814
2019-12-26,Puffin,1699
2019-12-26,Playstation 4,1351
2019-12-26,SeaMonkey,1320
2019-12-26,Amazon.com,1246
2019-12-26,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1097
2019-12-26,BlackBerry,899
2019-12-26,Carousel,711
2019-12-26,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,700
2019-12-26,Maxthon,616
2019-12-26,IRS - TRG19-01Loeim,576
2019-12-26,United States Postal Service - TRG19-01Loeim,575
2019-12-26,MagentaNews,521
2019-12-26,BestBuy,489
2019-12-26,Papers,448
2019-12-26,[FBAN,443
2019-12-26,Iron,321
2019-12-26,Netscape,304
2019-12-26,snapchat.com,181
2019-12-26,Sephora 19.8,164
2019-12-26,ulta-app-ios,151
2019-12-26,ZhihuHybrid DefaultBrowser osee2unifiedRelease,148
2019-12-26,Instagram 123.0.0.24.115,132
2019-12-26,Google-Test2,105
2019-12-26,Instagram 119.0.0.25.146,102
2019-12-26,Playstation 3,102
2019-12-26,Nintendo Browser,98
2019-12-26,DoximityWebView,97
2019-12-26,Hexometer,85
2019-12-26,Bluebeam Revu Browser - cef version: 57.0.0.0,82
2019-12-26,LeapPadUltimate,78
2019-12-26,MRCHROME,73
2019-12-26,ulta-app-android,64
2019-12-26,IE with Chrome Frame,57
2019-12-26,Seznam,54
2019-12-26,iPhone,49
2019-12-26,Mobile IOS 9.0.1.1; Mozilla,48
2019-12-26,com.airfind.deltabrowser,43
2019-12-26,Playstation Vita Browser,40
2019-12-26,Uzbl,36
2019-12-26,candroid,33
2019-12-26,+Simple Browser,29
2019-12-26,Airbnb,29
2019-12-26,LeapPad3Explorer,29
2019-12-26,Android Runtime,27
2019-12-26,pa11y,26
2019-12-26,DDG-Android-3.1.0,25
2019-12-26,Emb,25
2019-12-26,PC,24
2019-12-26,"""Mozilla",23
2019-12-26,Nokia Browser,22
2019-12-26,NetFront,21
2019-12-26,osee2unifiedRelease,20
2019-12-26,UCWEB,19
2019-12-26,(not set),17
2019-12-26,Lunascape,15
2019-12-26,Nintendo 3DS Browser,15
2019-12-26,YE,14
2019-12-26,Android ExpediaBookings,11
2019-12-27,Chrome,15874646
2019-12-27,Safari,11107831
2019-12-27,Internet Explorer,2111423
2019-12-27,Edge,1381081
2019-12-27,Firefox,1234007
2019-12-27,Samsung Internet,942281
2019-12-27,Safari (in-app),364442
2019-12-27,Android Webview,309496
2019-12-27,Opera,96187
2019-12-27,Amazon Silk,84540
2019-12-27,UC Browser,32359
2019-12-27,Mercari_d,22880
2019-12-27,Opera Mini,17804
2019-12-27,YaBrowser,11033
2019-12-27,Mozilla Compatible Agent,9395
2019-12-27,Android Browser,6106
2019-12-27,Coc Coc,3404
2019-12-27,ThousandEyes,2016
2019-12-27,Puffin,1647
2019-12-27,Mozilla,1480
2019-12-27,SeaMonkey,1352
2019-12-27,Playstation 4,1257
2019-12-27,Amazon.com,1251
2019-12-27,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,960
2019-12-27,BlackBerry,905
2019-12-27,Carousel,704
2019-12-27,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,704
2019-12-27,Maxthon,652
2019-12-27,United States Postal Service - TRG19-01Loeim,576
2019-12-27,IRS - TRG19-01Loeim,574
2019-12-27,BestBuy,540
2019-12-27,MagentaNews,476
2019-12-27,[FBAN,424
2019-12-27,Iron,371
2019-12-27,Netscape,256
2019-12-27,Hexometer,218
2019-12-27,Sephora 19.8,218
2019-12-27,ulta-app-ios,167
2019-12-27,Instagram 123.0.0.24.115,144
2019-12-27,Instagram 119.0.0.25.146,120
2019-12-27,MRCHROME,114
2019-12-27,ZhihuHybrid DefaultBrowser osee2unifiedRelease,111
2019-12-27,Nintendo Browser,110
2019-12-27,Playstation 3,98
2019-12-27,DoximityWebView,97
2019-12-27,Google-Test2,92
2019-12-27,Bluebeam Revu Browser - cef version: 57.0.0.0,88
2019-12-27,NinjBot,80
2019-12-27,LeapPadUltimate,75
2019-12-27,Seznam,61
2019-12-27,Mobile IOS 9.0.1.1; Mozilla,50
2019-12-27,iPhone,50
2019-12-27,ulta-app-android,50
2019-12-27,snapchat.com,48
2019-12-27,Papers,40
2019-12-27,candroid,40
2019-12-27,Playstation Vita Browser,39
2019-12-27,Uzbl,38
2019-12-27,IE with Chrome Frame,34
2019-12-27,DDG-Android-3.1.0,31
2019-12-27,Emb,31
2019-12-27,Airbnb,29
2019-12-27,(not set),25
2019-12-27,com.airfind.deltabrowser,25
2019-12-27,osee2unifiedRelease,24
2019-12-27,pa11y,24
2019-12-27,NetFront,23
2019-12-27,UCWEB,21
2019-12-27,+Simple Browser,20
2019-12-27,Nokia Browser,19
2019-12-27,"""Mozilla",18
2019-12-27,LeapPadPlatinum,17
2019-12-27,Lunascape,15
2019-12-27,Android ExpediaBookings,14
2019-12-27,C:,13
2019-12-27,Nintendo 3DS Browser,13
2019-12-27,YE,13
2019-12-27,LiveSlides,12
2019-12-27,Sephora 19.7,12
2019-12-27,cnbc-native-mobile1.0-iPhone13.3,12
2019-12-27,Windows NT 6.1,11
2019-12-27,com.doximity.doximitydroid,11
2019-12-28,Chrome,11679666
2019-12-28,Safari,9926471
2019-12-28,Edge,924825
2019-12-28,Firefox,891751
