id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
656981,3675,3675,Cosmetics Sales,Retail,To purchase more stocks of cosmetics for the shop.,IN,India,Motbung,INR,238,2014-01-14 08:25:58+00:00,2013-12-19 08:00:00+00:00,2014-01-30 13:43:29+00:00,43,126,"#Supporting Family, #Woman Owned Biz, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,14/1/14
657033,5300,5300,Farming,Agriculture,"To purchase standard quality seeds, fertilizers and pesticides for her vegetable cultivation.",IN,India,"Balipatna, Odisha",INR,241,2014-01-14 10:11:33+00:00,2013-12-31 08:00:00+00:00,2014-01-26 22:15:10+00:00,43,189,"#Supporting Family, #Parent, #Biz Durable Asset, user_favorite, user_favorite, #Fabrics, #Woman Owned Biz, #Schooling","female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,14/1/14
657072,3675,3675,Tailoring,Services,"To purchase fabrics, needles and thread for her tailoring business.",IN,India,"Balipatna, Odisha",INR,241,2014-01-14 12:00:09+00:00,2013-12-31 08:00:00+00:00,2014-01-21 09:59:16+00:00,43,135,"#Fabrics, #Biz Durable Asset, #Parent, user_favorite, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female",bullet,14/1/14
657058,3925,3925,Dairy,Agriculture,to purchase a Jersey cow and renovate its shade.,IN,India,"Balipatna, Odisha",INR,241,2014-01-14 11:15:23+00:00,2013-12-31 08:00:00+00:00,2014-01-22 19:14:54+00:00,43,149,"#Animals, #Biz Durable Asset, #Parent, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,14/1/14
657067,3675,3675,Flowers,Agriculture,"to purchase standard-quality seeds, fertilizers and pesticides for her flowers and flower plant business.",IN,India,"Balipatna, Odisha",INR,241,2014-01-14 11:39:34+00:00,2013-12-31 08:00:00+00:00,2014-01-29 16:24:06+00:00,43,137,"#Vegan, #Schooling, #Biz Durable Asset, user_favorite","female, female, female, female, female, female, female, female, female",bullet,14/1/14
657070,2375,2375,General Store,Retail,To purchase more items like edible oils and cereals to sell ,IN,India,Motbung,INR,238,2014-01-14 11:54:01+00:00,2013-12-19 08:00:00+00:00,2014-01-21 08:00:24+00:00,43,74,"#Widowed, #Woman Owned Biz, #Supporting Family, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female",bullet,14/1/14
657469,225,225,Primary/secondary school costs,Education,to meet the costs of her son's education.,IN,India,Dhupguri,INR,334,2014-01-15 10:46:29+00:00,2014-01-08 08:00:00+00:00,2014-02-02 03:30:39+00:00,43,9,,female,bullet,15/1/14
657488,250,250,Farming,Agriculture,to buy broad bean seeds and fertilizers to cultivate broad beans.,IN,India,Dhupguri,INR,334,2014-01-15 11:14:48+00:00,2014-01-01 08:00:00+00:00,2014-02-02 11:34:13+00:00,43,10,,female,bullet,15/1/14
657422,1800,1800,Animal Sales,Agriculture,To purchase ten more goat kids and fodder and vaccines for them,IN,India,"Chandikhole, Odisha",INR,241,2014-01-15 09:09:20+00:00,2013-12-31 08:00:00+00:00,2014-01-17 16:44:17+00:00,43,54,,"female, female, female, female, female, female, female, female, female, female, female",bullet,15/1/14
657482,1625,1625,Grocery Store,Food,"To purchase more supplies for the variety shop, sell them, and generate regular income ",IN,India,Imphal East,INR,238,2014-01-15 11:08:48+00:00,2014-01-15 08:00:00+00:00,2014-01-19 15:34:01+00:00,43,55,#Woman Owned Biz,"female, female, female, female, female, female, female, female",bullet,15/1/14
657530,250,250,Dairy,Agriculture,to purchase a cow and start a dairy products business.,IN,India,Maynaguri,INR,334,2014-01-15 12:55:15+00:00,2013-12-31 08:00:00+00:00,2014-02-01 18:44:05+00:00,43,10,,female,bullet,15/1/14
657475,250,250,Primary/secondary school costs,Education,"To pay school tuition fees, private tuition fees and other educational expenses",IN,India,Dhupguri,INR,334,2014-01-15 10:56:57+00:00,2014-01-09 08:00:00+00:00,2014-02-02 01:23:31+00:00,43,8,,female,bullet,15/1/14
657479,250,250,Primary/secondary school costs,Education,"To pay school fees, tuition fees and purchase educational supplies",IN,India,Dhupguri,INR,334,2014-01-15 11:03:21+00:00,2014-01-09 08:00:00+00:00,2014-02-02 03:43:13+00:00,43,9,user_favorite,female,bullet,15/1/14
657499,1725,1725,Weaving,Arts,"To purchase more supplies for weaving like yarn, threads and silk.",IN,India,Imphal East,INR,238,2014-01-15 11:33:36+00:00,2014-01-15 08:00:00+00:00,2014-01-17 16:50:56+00:00,43,68,"#Fabrics, #Woman Owned Biz, #Job Creator, #Biz Durable Asset","female, female, female, female, female, female, female",bullet,15/1/14
657472,250,250,Primary/secondary school costs,Education,to pay the tuition fees and buy necessary articles for her son's education.,IN,India,Dhupguri,INR,334,2014-01-15 10:51:49+00:00,2014-01-09 08:00:00+00:00,2014-02-02 01:23:31+00:00,43,10,user_favorite,female,bullet,15/1/14
657480,2775,2775,Liquor Store / Off-License,Food,To buy more rice for brewing wine to sell and generate more income for the family.,IN,India,Imphal East,INR,238,2014-01-15 11:03:44+00:00,2014-01-15 08:00:00+00:00,2014-01-23 02:07:06+00:00,43,99,"#Orphan, #Single, #Woman Owned Biz, user_favorite, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,15/1/14
657592,1725,1725,Weaving,Arts,"to buy stocks of yarns in different colours and textures for weaving, and to buy finished products from other weavers to sell.",IN,India,Imphal East,INR,238,2014-01-15 16:00:16+00:00,2013-12-18 08:00:00+00:00,2014-01-17 16:59:54+00:00,43,62,"volunteer_like, #Fabrics, #Inspiring Story, #Woman Owned Biz","female, female, female, female, female, female, female",bullet,15/1/14
657367,3425,3425,Food Stall,Food,"To purchase supplies wholesale, like groceries, oil, spices and vegetables, in order to prepare meals for her food stall.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-15 07:41:55+00:00,2013-12-31 08:00:00+00:00,2014-01-19 17:19:18+00:00,43,116,"#Parent, #Woman Owned Biz","female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,15/1/14
657491,250,250,Farming,Agriculture,to purchase seeds and fertilizers for broad beans cultivation.,IN,India,Dhupguri,INR,334,2014-01-15 11:19:16+00:00,2014-01-01 08:00:00+00:00,2014-02-02 14:38:58+00:00,43,9,,female,bullet,15/1/14
657483,250,250,Clothing Sales,Clothing,To purchase a variety of sarees (an Indian dress) to sell  ,IN,India,Maynaguri,INR,334,2014-01-15 11:09:56+00:00,2013-12-25 08:00:00+00:00,2014-02-02 19:47:33+00:00,43,10,,female,bullet,15/1/14
657860,2700,2700,Farming,Agriculture,"to purchase required resources like sugarcane plants, fertilizers and insecticides, and to cover operational expenses for sugarcane cultivation.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-16 07:18:14+00:00,2013-12-31 08:00:00+00:00,2014-01-22 14:51:03+00:00,43,97,"#Parent, #Vegan, #Job Creator, user_favorite","female, female, female, female, female, female, female, female, female, female, female",bullet,16/1/14
657845,1475,1475,Food Production/Sales,Food,"to purchase more supplies, such as wheat, maize, grains, etc., and a new grinder machine.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-16 06:54:53+00:00,2013-12-31 08:00:00+00:00,2014-02-04 10:48:36+00:00,43,33,"#Woman Owned Biz, #Vegan, #Biz Durable Asset","female, female, female, female, female, female, female, female, female",bullet,16/1/14
657834,2200,2200,Grocery Store,Food,"To purchase grocery items like toothbrushes, toothpaste, soft drinks, wheat flour, grains and other household consumables in bulk directly from the wholesalers.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-16 06:36:00+00:00,2013-12-31 08:00:00+00:00,2014-01-27 18:48:57+00:00,43,71,"#Parent, user_favorite","female, female, female, female, female, female, female, female, female",bullet,16/1/14
658553,250,250,Dairy,Agriculture,to purchase a dairy cow to expand her existing milk-supply business.,IN,India,Dhupguri,INR,334,2014-01-17 10:39:30+00:00,2014-01-03 08:00:00+00:00,2014-02-02 11:34:13+00:00,43,10,,female,bullet,17/1/14
658573,250,250,Primary/secondary school costs,Education,To purchase school supplies and pay school fees and private tuition fees.,IN,India,Dhupguri,INR,334,2014-01-17 11:22:33+00:00,2014-01-10 08:00:00+00:00,2014-02-01 18:09:39+00:00,43,10,user_favorite,female,bullet,17/1/14
658550,250,250,Grocery Store,Food,to buy grocery items for her grocery shop.,IN,India,Dhupguri,INR,334,2014-01-17 10:28:42+00:00,2014-01-01 08:00:00+00:00,2014-02-02 17:05:12+00:00,43,10,"#Biz Durable Asset, #Woman Owned Biz, #Supporting Family",female,bullet,17/1/14
658568,250,250,Primary/secondary school costs,Education,To pay tuition fees and buy necessary supplies for her sons's education.,IN,India,Dhupguri,INR,334,2014-01-17 11:15:44+00:00,2014-01-10 08:00:00+00:00,2014-02-02 07:47:56+00:00,43,7,,female,bullet,17/1/14
658575,250,250,Primary/secondary school costs,Education,To pay tuition fees and purchase educational supplies for her daughter.,IN,India,Dhupguri,INR,334,2014-01-17 11:28:16+00:00,2014-01-10 08:00:00+00:00,2014-02-01 08:58:23+00:00,43,5,,female,bullet,17/1/14
658554,250,250,Farming,Agriculture,to purchase potato seeds and fertilizers for cultivation.,IN,India,Dhupguri,INR,334,2014-01-17 10:41:02+00:00,2014-01-03 08:00:00+00:00,2014-02-02 03:57:00+00:00,43,10,,female,bullet,17/1/14
658563,250,250,Primary/secondary school costs,Education,"To pay school fees, tuition fees, and other educational expenses. ",IN,India,Dhupguri,INR,334,2014-01-17 11:04:10+00:00,2014-01-10 08:00:00+00:00,2014-02-01 11:23:08+00:00,43,6,,female,bullet,17/1/14
658566,250,250,Primary/secondary school costs,Education,To purchase educational supplies and to pay private tuition fees for her daughter,IN,India,Dhupguri,INR,334,2014-01-17 11:10:51+00:00,2014-01-10 08:00:00+00:00,2014-02-01 16:02:48+00:00,43,10,user_favorite,female,bullet,17/1/14
658557,250,250,Dairy,Agriculture,to purchase a dairy cow to start a milk and milk products business.,IN,India,Dhupguri,INR,334,2014-01-17 10:46:56+00:00,2014-01-03 08:00:00+00:00,2014-02-02 14:48:53+00:00,43,9,,female,bullet,17/1/14
658560,250,250,Weaving,Arts,To purchase more bamboo to make baskets,IN,India,Dhupguri,INR,334,2014-01-17 10:54:15+00:00,2014-01-03 08:00:00+00:00,2014-02-01 12:51:56+00:00,43,7,,female,bullet,17/1/14
659016,2425,2425,General Store,Retail,"To purchase rice, wheat, lentils, oil, soap, shampoo, potatoes, onions etc.",IN,India,"JUNANI, NUAPADA, ODISHA",INR,242,2014-01-18 17:09:31+00:00,2014-01-09 08:00:00+00:00,2014-01-23 12:19:01+00:00,43,87,"#Woman Owned Biz, #Supporting Family, #Parent","female, female, female, female",bullet,18/1/14
658925,2325,2325,Fishing,Food,To purchase nets to catch the fish.,IN,India,"Chandikhole, Odisha",INR,241,2014-01-18 09:31:15+00:00,2013-12-31 08:00:00+00:00,2014-01-21 19:57:14+00:00,43,85,"user_favorite, #Biz Durable Asset, user_favorite","female, female, female, female, female, female, female, female, female, female, female",bullet,18/1/14
658927,3175,3175,Retail,Retail,"To purchase slippers, personnel care products and clothing for retail.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-18 11:21:02+00:00,2013-12-31 08:00:00+00:00,2014-01-29 23:57:00+00:00,43,109,"#Schooling, #Fabrics, #Parent","female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,18/1/14
658969,1175,1175,Food Stall,Food,"to pay for oil, dough, sugar, eggs, etc.",IN,India,"CHANABEDA, NUAPADA, ODISHA",INR,242,2014-01-18 15:08:33+00:00,2014-01-09 08:00:00+00:00,2014-01-20 11:19:58+00:00,43,43,"user_favorite, user_favorite, #Parent","female, female, female, female, female, female",bullet,18/1/14
658957,2475,2475,General Store,Retail,"To pay for rice, wheat, lentils, oil, soap, potatoes, etc.",IN,India,"CHINDAGUDA, NUAPADA, ODISHA",INR,242,2014-01-18 14:45:03+00:00,2014-01-09 08:00:00+00:00,2014-01-22 01:18:43+00:00,43,66,"#Parent, #Schooling","female, female, female, female, female",bullet,18/1/14
658926,1475,1475,Food Stall,Food,"To pay for ingredients like maize, baking flour, rice, beans, bananas and meat for her food stall business.",IN,India,"Chandikhole, Odisha",INR,241,2014-01-18 09:52:03+00:00,2013-12-31 08:00:00+00:00,2014-01-22 17:15:01+00:00,43,59,"#First Loan, #Parent, #Woman Owned Biz","female, female, female, female, female, female, female, female, female",bullet,18/1/14
658924,2700,2700,Fruits & Vegetables,Food,"To purchase fresh fruits, vegetables and big baskets directly from the farmer. ",IN,India,"Chandikhole, Odisha",INR,241,2014-01-18 09:15:08+00:00,2013-12-31 08:00:00+00:00,2014-01-18 19:41:13+00:00,43,96,"#Woman Owned Biz, #Supporting Family","female, female, female, female, female, female, female, female, female, female, female",bullet,18/1/14
658928,2750,2750,Poultry,Agriculture,to pay for bulk purchasing of chickens for her poultry farm.,IN,India,"KHARIAR,NUAPADA,ODISHA",INR,242,2014-01-18 11:43:24+00:00,2014-01-09 08:00:00+00:00,2014-01-20 00:06:17+00:00,43,101,"user_favorite, #Animals, #Schooling, #Repeat Borrower","female, female, female, female",bullet,18/1/14
659019,1075,1075,General Store,Retail,"To purchase rice, wheat, lentils, oil, soap, potatoes etc.",IN,India,"LACHHIPUR, NUAPADA, ODISHA",INR,242,2014-01-18 17:24:29+00:00,2014-01-09 08:00:00+00:00,2014-01-22 23:00:22+00:00,43,38,"#Woman Owned Biz, #Supporting Family, #Parent","female, female, female, female, female",bullet,18/1/14
659014,3900,3900,Weaving,Arts,To purchase thread/yarn and ready made garments.,IN,India,"TUKLA,KHARIAR,NUAPADA,ODISHA",INR,242,2014-01-18 16:58:14+00:00,2014-01-09 08:00:00+00:00,2014-01-19 05:45:47+00:00,43,146,"#Fabrics, #Parent, #Woman Owned Biz","female, female, female, female, female",bullet,18/1/14
659876,250,250,Tailoring,Services,To purchase a sewing machine to start her new tailoring business.,IN,India,Maynaguri,INR,334,2014-01-21 10:02:39+00:00,2013-12-30 08:00:00+00:00,2014-02-01 19:59:50+00:00,43,10,user_favorite,female,bullet,21/1/14
659881,4075,4075,Agriculture,Agriculture,"To buy seeds, fertilizer, insecticide, herbicide and other items for her crops.",IN,India,"Balugaon, Odisha",INR,241,2014-01-21 10:13:33+00:00,2014-01-09 08:00:00+00:00,2014-01-31 03:38:28+00:00,43,132,"#Woman Owned Biz, #Vegan, #Parent, user_favorite, user_favorite","female, female, female, female, female, female, female, female, female, female",bullet,21/1/14
659884,150,150,Dairy,Agriculture,To purchase a cow for selling milk and milk products.,IN,India,Maynaguri,INR,334,2014-01-21 10:17:20+00:00,2014-01-31 08:00:00+00:00,2014-02-01 14:38:22+00:00,44,6,,female,bullet,21/1/14
659870,150,150,Farming,Agriculture,To purchase seeds and fertilizers for paddy cultivation.,IN,India,Maynaguri,INR,334,2014-01-21 09:55:23+00:00,2013-12-24 08:00:00+00:00,2014-02-01 17:32:15+00:00,43,6,,female,bullet,21/1/14
659905,250,250,Farming,Agriculture,To purchase seeds and fertilizers of bitter melon for farming ,IN,India,Maynaguri,INR,334,2014-01-21 10:57:26+00:00,2013-12-31 08:00:00+00:00,2014-02-02 06:39:45+00:00,43,10,,female,bullet,21/1/14
659655,1625,1625,Renewable Energy Products,Retail,to buy and sell Barefoot Power's Solar Products,IN,India,Haveri,INR,212,2014-01-21 03:20:42+00:00,2014-03-20 07:00:00+00:00,2014-01-21 10:54:25+00:00,6,58,"#Post-disbursed, #Eco-friendly, user_favorite",male,irregular,21/1/14
659902,225,225,Dairy,Agriculture,To purchase a cow and expand her existing business of selling milk and dairy products in the market.,IN,India,Maynaguri,INR,334,2014-01-21 10:51:29+00:00,2013-12-31 08:00:00+00:00,2014-02-02 08:33:03+00:00,43,9,,female,bullet,21/1/14
659698,2450,2450,Farming,Agriculture,"To purchase fertilizers, seeds and pesticides for her wheat cultivation.",IN,India,"Balugaon, Odisha",INR,241,2014-01-21 05:49:42+00:00,2014-01-09 08:00:00+00:00,2014-01-30 13:03:54+00:00,43,78,,"female, female, female, female, female, female, female, female, female, female",bullet,21/1/14
659893,250,250,Farming,Agriculture,To purchase seeds and fertilizers for cultivating paddy.,IN,India,Maynaguri,INR,334,2014-01-21 10:37:56+00:00,2014-01-30 08:00:00+00:00,2014-02-02 05:13:55+00:00,43,9,,female,bullet,21/1/14
659898,5375,5375,Agriculture,Agriculture,"To purchase fertilizer and hybrid seeds of maize, paddy (rice), vegetables and small flower plants.",IN,India,"Balugaon, Odisha",INR,241,2014-01-21 10:45:33+00:00,2014-01-08 08:00:00+00:00,2014-01-31 04:05:17+00:00,43,148,"#Woman Owned Biz, #Vegan, #Parent, user_favorite","female, female, female, female, female, female, female, female, female, female, female",bullet,21/1/14
659703,3425,3425,Dairy,Agriculture,"To  buy a cow and its fodder, chicks and its feeds",IN,India,"Balugaon, Odisha",INR,241,2014-01-21 06:10:14+00:00,2014-01-08 08:00:00+00:00,2014-01-28 01:32:04+00:00,43,106,,"female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,21/1/14
659896,250,250,Grocery Store,Food,To buy a larger variety of grocery items to expand her own grocery business.,IN,India,Maynaguri,INR,334,2014-01-21 10:42:43+00:00,2013-12-31 08:00:00+00:00,2014-02-02 18:16:41+00:00,43,10,"#Schooling, #First Loan, #Parent",female,bullet,21/1/14
659879,250,250,Weaving,Arts,To purchase a weaving machine for her business of making Tant sarees.,IN,India,Maynaguri,INR,334,2014-01-21 10:08:25+00:00,2013-12-30 08:00:00+00:00,2014-02-01 16:28:58+00:00,43,10,user_favorite,female,bullet,21/1/14
659873,150,150,Farming,Agriculture,To purchase eggplant seeds and fertilizers for growing eggplants.,IN,India,Maynaguri,INR,334,2014-01-21 09:58:24+00:00,2013-12-24 08:00:00+00:00,2014-02-01 13:12:38+00:00,43,6,,female,bullet,21/1/14
659709,2450,2450,Farming,Agriculture,"To purchase paddy seeds, fertilizers and insecticides and to cover operational expenses like labor charges.",IN,India,"Balugaon, Odisha",INR,241,2014-01-21 06:23:52+00:00,2014-01-09 08:00:00+00:00,2014-01-30 18:44:33+00:00,43,81,,"female, female, female, female, female, female, female, female, female, female",bullet,21/1/14
